theta_b_over_pi, Real, Imaginary, Absolute
-1.360453270450659446e-01,1.981510737289984836e-02,-3.950351402163505832e-02,4.419463881804067129e-02
-1.112114263447789714e-01,1.671223528683185577e-02,-3.082861471921205521e-02,3.506711128376624464e-02
-8.625408507062992669e-02,1.310587351520856210e-02,-2.101899919410546436e-02,2.477018868960128434e-02
-6.124259928484099974e-02,9.102836965272823044e-03,-1.039121663197875058e-02,1.381444982288651188e-02
-3.624114026046686837e-02,4.833283772071202827e-03,7.098797669944663770e-04,4.885136774436817618e-03
-1.130147791739646163e-02,4.134198621613904509e-04,1.195667224625746386e-02,1.196381741698079697e-02
1.354118585405715905e-02,-4.045374055082599091e-03,2.305918366958697660e-02,2.341134346322914714e-02
3.826921986929827241e-02,-8.457195417334636284e-03,3.377569764852524081e-02,3.481841331783485510e-02
6.287957153651838049e-02,-1.273477807020147699e-02,4.388005509972572188e-02,4.569063151295076758e-02
8.737771896885869471e-02,-1.679121870547533105e-02,5.314037725329399248e-02,5.573010604904238274e-02
1.117695508992136294e-01,-2.050836570560932159e-02,6.126970400412877493e-02,6.461091001269496370e-02
1.360523298625619937e-01,-2.374243438243866036e-02,6.793131381273269376e-02,7.196086844062106469e-02
1.602064161389262498e-01,-2.631841351588566982e-02,7.274546275536218631e-02,7.735994597648669646e-02
1.841894108514667283e-01,-2.807034272700548172e-02,7.538633346557617465e-02,8.044279591234133886e-02
2.079351055438571905e-01,-2.887664561470349583e-02,7.566491092244784222e-02,8.098789666894147532e-02
2.313577793637483226e-01,-2.871255526940027711e-02,7.364389821887015741e-02,7.904324496735741501e-02
2.543627351200004605e-01,-2.766717274983723773e-02,6.964965288837750290e-02,7.494362278033274427e-02
2.768596682979033163e-01,-2.592532901714245455e-02,6.421631524960200177e-02,6.925213230567961453e-02
2.987754949475890376e-01,-2.372172636290391379e-02,5.795245418945948329e-02,6.261954366024947982e-02
3.200628187270048164e-01,-2.128715558598438806e-02,5.142652677992979454e-02,5.565815887710213322e-02
3.407033049867065344e-01,-1.880874248842398164e-02,4.506637615462143892e-02,4.883387199174029497e-02
3.607055799246097205e-01,-1.642053245256344315e-02,3.916375947495301379e-02,4.246685698562658456e-02
3.800992463601295945e-01,-1.420119488611817395e-02,3.386324110130468912e-02,3.672047159390249421e-02
3.989301409168764523e-01,-1.218571653589606285e-02,2.921059081951777117e-02,3.165043923105186063e-02
4.172539678249325701e-01,-1.038417803744474954e-02,2.518631579975287235e-02,2.724301116026330710e-02
4.351315242725589671e-01,-8.787927590310573925e-03,2.173363640904426436e-02,2.344309328764180786e-02
4.526261539271062562e-01,-7.382729168360431700e-03,1.877798046916723251e-02,2.017714648987279161e-02
4.698002455262665356e-01,-6.151446932926773678e-03,1.624423495183388230e-02,1.736995879497115272e-02
4.867165061176178531e-01,-5.079425964504480015e-03,1.406096629798412288e-02,1.495029569479906957e-02
5.034347779597629913e-01,-4.153101767102877068e-03,1.216772180050611565e-02,1.285697118696409180e-02
5.200133117618732648e-01,-3.361831481258074211e-03,1.051410383855303117e-02,1.103849131159930982e-02
